time,high,open,volume,low,close
2017-01-17 09:30:00,19882.990234375,19848.8203125,341900000,19775.349609375,19826.76953125
2017-01-13 09:30:00,19952.029296875,19912.5390625,263780000,19849.380859375,19885.73046875
2017-01-12 09:30:00,19929.2890625,19926.2109375,306290000,19770.470703125,19891.0
2017-01-11 09:30:00,19973.419921875,19887.380859375,336150000,19833.16015625,19954.279296875
2017-01-10 09:30:00,19957.119140625,19876.349609375,299410000,19836.029296875,19855.529296875
2017-01-09 09:30:00,19943.779296875,19931.41015625,287060000,19887.380859375,19887.380859375
2017-01-06 09:30:00,19999.630859375,19906.9609375,277700000,19834.080078125,19963.80078125
2017-01-05 09:30:00,19948.599609375,19924.560546875,269920000,19811.119140625,19899.2890625
2017-01-04 09:30:00,19956.140625,19890.939453125,280010000,19878.830078125,19942.16015625
2017-01-03 09:30:00,19938.529296875,19872.859375,339180000,19775.9296875,19881.759765625
2016-12-30 09:30:00,19852.55078125,19833.169921875,271910000,19718.669921875,19762.599609375
2016-12-29 09:30:00,19878.439453125,19835.4609375,172040000,19788.939453125,19819.779296875
2016-12-28 09:30:00,19981.109375,19964.310546875,188350000,19827.310546875,19833.6796875
2016-12-27 09:30:00,19980.240234375,19943.4609375,158540000,19939.80078125,19945.0390625
2016-12-23 09:30:00,19934.150390625,19908.609375,158260000,19899.060546875,19933.810546875
2016-12-22 09:30:00,19933.830078125,19922.6796875,258290000,19882.189453125,19918.880859375
2016-12-21 09:30:00,19986.560546875,19968.970703125,256640000,19941.9609375,19941.9609375
2016-12-20 09:30:00,19987.630859375,19920.58984375,284080000,19920.419921875,19974.619140625
2016-12-19 09:30:00,19917.779296875,19836.66015625,302310000,19832.94921875,19883.060546875
2016-12-16 09:30:00,19923.169921875,19909.009765625,573470000,19821.0,19843.41015625
2016-12-15 09:30:00,19951.2890625,19811.5,357350000,19811.5,19852.240234375
2016-12-14 09:30:00,19966.4296875,19876.130859375,408430000,19748.669921875,19792.529296875
2016-12-13 09:30:00,19953.75,19852.2109375,388420000,19846.44921875,19911.2109375
2016-12-12 09:30:00,19824.58984375,19770.19921875,333660000,19747.740234375,19796.4296875
2016-12-09 09:30:00,19757.740234375,19631.349609375,334470000,19623.189453125,19756.849609375
2016-12-08 09:30:00,19664.970703125,19559.939453125,324570000,19527.830078125,19614.810546875
2016-12-07 09:30:00,19558.419921875,19241.990234375,385200000,19229.830078125,19549.619140625
2016-12-06 09:30:00,19255.890625,19219.91015625,284960000,19184.740234375,19251.779296875
2016-12-05 09:30:00,19274.849609375,19244.349609375,317800000,19186.73046875,19216.240234375
2016-12-02 09:30:00,19196.140625,19161.25,84920000,19141.1796875,19170.419921875
2016-12-01 09:30:00,19214.30078125,19149.19921875,108800000,19138.7890625,19191.9296875
2016-11-30 09:30:00,19225.2890625,19135.640625,164570000,19123.380859375,19123.580078125
2016-11-29 09:30:00,19144.400390625,19064.0703125,81510000,19062.220703125,19121.599609375
2016-11-28 09:30:00,19138.720703125,19122.140625,88460000,19072.25,19097.900390625
2016-11-25 09:30:00,19152.140625,19093.720703125,45890000,19093.720703125,19152.140625
2016-11-23 09:30:00,19083.759765625,19015.51953125,77880000,19000.380859375,19083.1796875
2016-11-22 09:30:00,19043.900390625,18970.390625,85310000,18962.8203125,19023.869140625
2016-11-21 09:30:00,18960.759765625,18898.6796875,80520000,18883.099609375,18956.689453125
2016-11-18 09:30:00,18915.740234375,18905.330078125,109880000,18853.830078125,18867.9296875
2016-11-17 09:30:00,18904.029296875,18866.220703125,89940000,18845.26953125,18903.8203125
2016-11-16 09:30:00,18909.849609375,18909.849609375,87320000,18825.890625,18868.140625
2016-11-15 09:30:00,18925.259765625,18858.2109375,100660000,18806.060546875,18923.060546875
2016-11-14 09:30:00,18934.05078125,18876.76953125,112250000,18815.75,18868.689453125
2016-11-11 09:30:00,18855.779296875,18781.650390625,107300000,18736.9609375,18847.66015625
2016-11-10 09:30:00,18873.66015625,18603.140625,164390000,18603.140625,18807.880859375
2016-11-09 09:30:00,18650.060546875,18317.259765625,173110000,18252.55078125,18589.689453125
2016-11-08 09:30:00,18400.5,18251.380859375,79820000,18200.75,18332.740234375
2016-11-07 09:30:00,18263.30078125,17994.640625,93450000,17994.640625,18259.599609375
2016-11-04 09:30:00,17986.759765625,17928.349609375,97760000,17883.560546875,17888.279296875
2016-11-03 09:30:00,18006.9609375,17978.75,77860000,17904.0703125,17930.669921875
2016-11-02 09:30:00,18044.150390625,18017.720703125,88610000,17931.890625,17959.640625
2016-11-01 09:30:00,18177.009765625,18158.240234375,101280000,17940.83984375,18037.099609375
2016-10-31 09:30:00,18193.6796875,18176.599609375,110080000,18130.580078125,18142.419921875
2016-10-28 09:30:00,18257.060546875,18193.7890625,107850000,18094.970703125,18161.189453125
2016-10-27 09:30:00,18253.19921875,18234.810546875,83530000,18149.19921875,18169.6796875
2016-10-26 09:30:00,18236.0390625,18103.80078125,86340000,18062.30078125,18199.330078125
2016-10-25 09:30:00,18241.689453125,18206.51953125,83190000,18151.69921875,18169.26953125
2016-10-24 09:30:00,18275.0390625,18197.140625,88540000,18191.1796875,18223.029296875
2016-10-21 09:30:00,18168.759765625,18152.630859375,117810000,18049.76953125,18145.7109375
2016-10-20 09:30:00,18249.05078125,18161.869140625,88830000,18129.0703125,18162.349609375
2016-10-19 09:30:00,18252.19921875,18178.2109375,88040000,18169.25,18202.619140625
2016-10-18 09:30:00,18225.80078125,18145.060546875,74600000,18129.44921875,18161.939453125
2016-10-17 09:30:00,18162.279296875,18135.849609375,75960000,18063.01953125,18086.400390625
2016-10-14 09:30:00,18261.109375,18177.349609375,87050000,18138.380859375,18138.380859375
2016-10-13 09:30:00,18137.69921875,18088.3203125,83160000,17959.94921875,18098.939453125
2016-10-12 09:30:00,18193.9609375,18132.630859375,72230000,18082.08984375,18144.19921875
2016-10-11 09:30:00,18312.330078125,18308.4296875,88610000,18061.9609375,18128.66015625
2016-10-10 09:30:00,18399.9609375,18282.94921875,72110000,18282.94921875,18329.0390625
2016-10-07 09:30:00,18319.73046875,18295.349609375,82680000,18149.349609375,18240.490234375
2016-10-06 09:30:00,18288.119140625,18280.419921875,78660000,18162.970703125,18268.5
2016-10-05 09:30:00,18315.8203125,18205.5,76190000,18205.5,18281.029296875
2016-10-04 09:30:00,18313.76953125,18267.6796875,79710000,18116.259765625,18168.44921875
2016-10-03 09:30:00,18279.80078125,18279.599609375,68520000,18203.75,18253.849609375
2016-09-30 09:30:00,18369.619140625,18181.80078125,135470000,18181.80078125,18308.150390625
2016-09-29 09:30:00,18366.23046875,18322.880859375,95880000,18091.640625,18143.44921875
2016-09-28 09:30:00,18349.859375,18240.220703125,97650000,18179.33984375,18339.240234375
2016-09-27 09:30:00,18238.099609375,18099.2109375,84130000,18052.16015625,18228.30078125
2016-09-26 09:30:00,18217.759765625,18217.759765625,95510000,18083.3203125,18094.830078125
2016-09-23 09:30:00,18383.759765625,18377.359375,87170000,18254.83984375,18261.44921875
2016-09-22 09:30:00,18449.880859375,18343.759765625,73030000,18343.759765625,18392.4609375
2016-09-21 09:30:00,18307.4296875,18164.9609375,94090000,18121.5703125,18293.69921875
2016-09-20 09:30:00,18227.2109375,18175.359375,72450000,18128.80078125,18129.9609375
2016-09-19 09:30:00,18254.880859375,18154.8203125,78090000,18093.05078125,18120.169921875
2016-09-16 09:30:00,18217.2109375,18217.2109375,278510000,18070.2109375,18123.80078125
2016-09-15 09:30:00,18250.109375,18024.91015625,99550000,18015.490234375,18212.48046875
2016-09-14 09:30:00,18163.48046875,18073.390625,103360000,17992.2109375,18034.76953125
2016-09-13 09:30:00,18262.990234375,18262.990234375,102830000,18028.060546875,18066.75
2016-09-12 09:30:00,18358.689453125,18028.94921875,103260000,17994.83984375,18325.0703125
2016-09-09 09:30:00,18404.169921875,18404.169921875,120670000,18085.44921875,18085.44921875
2016-09-08 09:30:00,18506.240234375,18486.689453125,79060000,18446.689453125,18479.91015625
2016-09-07 09:30:00,18536.890625,18527.7109375,67570000,18474.76953125,18526.140625
2016-09-06 09:30:00,18551.5390625,18493.400390625,83710000,18450.3203125,18538.119140625
2016-09-02 09:30:00,18544.759765625,18466.009765625,74350000,18439.099609375,18491.9609375
2016-09-01 09:30:00,18430.05078125,18396.5703125,74780000,18295.48046875,18419.30078125
2016-08-31 09:30:00,18439.6796875,18436.69921875,98250000,18333.560546875,18400.880859375
2016-08-30 09:30:00,18514.2890625,18491.279296875,68920000,18408.51953125,18454.30078125
2016-08-29 09:30:00,18523.08984375,18421.2890625,64480000,18419.919921875,18502.990234375
2016-08-26 09:30:00,18572.08984375,18467.919921875,78730000,18335.33984375,18395.400390625
2016-08-25 09:30:00,18497.6796875,18471.2109375,64480000,18431.4609375,18448.41015625
2016-08-24 09:30:00,18539.150390625,18537.5,72270000,18448.26953125,18481.48046875
2016-08-23 09:30:00,18631.599609375,18568.939453125,73990000,18545.51953125,18547.30078125
2016-08-22 09:30:00,18570.919921875,18535.859375,73450000,18466.859375,18529.419921875
2016-08-19 09:30:00,18585.169921875,18585.169921875,93170000,18491.240234375,18552.5703125
2016-08-18 09:30:00,18600.8203125,18566.5390625,70740000,18533.2890625,18597.69921875
2016-08-17 09:30:00,18582.349609375,18537.08984375,71000000,18468.6796875,18573.939453125
2016-08-16 09:30:00,18614.859375,18614.48046875,67570000,18550.650390625,18552.01953125
2016-08-15 09:30:00,18722.609375,18588.58984375,62350000,18559.9296875,18636.05078125
2016-08-12 09:30:00,18606.060546875,18595.650390625,61580000,18535.859375,18576.470703125
2016-08-11 09:30:00,18638.33984375,18519.080078125,71470000,18519.080078125,18613.51953125
2016-08-10 09:30:00,18561.75,18541.48046875,62780000,18468.779296875,18495.66015625
2016-08-09 09:30:00,18585.3203125,18538.05078125,60090000,18507.75,18533.05078125
2016-08-08 09:30:00,18569.310546875,18541.890625,71810000,18502.029296875,18529.2890625
2016-08-05 09:30:00,18543.529296875,18402.80078125,92420000,18402.80078125,18543.529296875
2016-08-04 09:30:00,18397.869140625,18351.4296875,64500000,18325.169921875,18352.05078125
2016-08-03 09:30:00,18355.0,18313.080078125,78550000,18283.23046875,18355.0
2016-08-02 09:30:00,18403.650390625,18401.150390625,89680000,18247.7890625,18313.76953125
2016-08-01 09:30:00,18467.029296875,18434.5,83470000,18355.75,18404.509765625
2016-07-29 09:30:00,18466.55078125,18442.51953125,111550000,18371.119140625,18432.240234375
2016-07-28 09:30:00,18483.259765625,18461.009765625,85750000,18368.8203125,18456.349609375
2016-07-27 09:30:00,18542.390625,18473.26953125,111370000,18430.939453125,18472.169921875
2016-07-26 09:30:00,18522.470703125,18497.369140625,85370000,18387.220703125,18473.75
2016-07-25 09:30:00,18555.689453125,18554.490234375,76810000,18452.619140625,18493.060546875
2016-07-22 09:30:00,18571.30078125,18524.150390625,87710000,18491.58984375,18570.849609375
2016-07-21 09:30:00,18590.439453125,18589.9609375,86800000,18469.669921875,18517.23046875
2016-07-20 09:30:00,18622.009765625,18582.69921875,93230000,18555.650390625,18595.029296875
2016-07-19 09:30:00,18562.529296875,18503.119140625,85840000,18495.109375,18559.009765625
2016-07-18 09:30:00,18556.130859375,18521.55078125,75540000,18489.83984375,18533.05078125
2016-07-15 09:30:00,18557.4296875,18508.880859375,123690000,18471.619140625,18516.55078125
2016-07-14 09:30:00,18537.5703125,18414.30078125,87050000,18414.30078125,18506.41015625
2016-07-13 09:30:00,18390.16015625,18356.779296875,80920000,18315.759765625,18372.119140625
2016-07-12 09:30:00,18371.94921875,18259.119140625,90170000,18259.119140625,18347.669921875
2016-07-11 09:30:00,18283.900390625,18161.529296875,80880000,18161.529296875,18226.9296875
2016-07-08 09:30:00,18166.76953125,17971.220703125,93460000,17971.220703125,18146.740234375
2016-07-07 09:30:00,17984.94921875,17924.240234375,81570000,17816.650390625,17895.880859375
2016-07-06 09:30:00,17926.91015625,17807.470703125,93000000,17713.44921875,17918.619140625
2016-07-05 09:30:00,17904.44921875,17904.44921875,103650000,17785.279296875,17840.619140625
2016-07-01 09:30:00,18002.380859375,17924.240234375,82160000,17916.91015625,17949.369140625
2016-06-30 09:30:00,17930.609375,17712.759765625,133030000,17711.80078125,17929.990234375
2016-06-29 09:30:00,17704.509765625,17456.01953125,106380000,17456.01953125,17694.6796875
2016-06-28 09:30:00,17409.720703125,17190.509765625,112190000,17190.509765625,17409.720703125
2016-06-27 09:30:00,17355.2109375,17355.2109375,138740000,17063.080078125,17140.240234375
2016-06-24 09:30:00,17946.630859375,17946.630859375,239000000,17356.33984375,17400.75
2016-06-23 09:30:00,18011.0703125,17844.109375,98070000,17844.109375,18011.0703125
2016-06-22 09:30:00,17920.16015625,17832.669921875,89440000,17770.359375,17780.830078125
2016-06-21 09:30:00,17877.83984375,17827.330078125,85130000,17799.80078125,17829.73046875
2016-06-20 09:30:00,17946.359375,17736.869140625,99380000,17736.869140625,17804.869140625
2016-06-17 09:30:00,17733.439453125,17733.439453125,248680000,17602.779296875,17675.16015625
2016-06-16 09:30:00,17754.91015625,17602.23046875,91950000,17471.2890625,17733.099609375
2016-06-15 09:30:00,17762.9609375,17703.650390625,94130000,17629.009765625,17640.169921875
2016-06-14 09:30:00,17733.919921875,17710.76953125,93740000,17595.7890625,17674.8203125
2016-06-13 09:30:00,17893.279296875,17830.5,101690000,17731.349609375,17732.48046875
2016-06-10 09:30:00,17938.8203125,17938.8203125,90540000,17812.33984375,17865.33984375
2016-06-09 09:30:00,18005.220703125,17969.98046875,69690000,17915.880859375,17985.189453125
2016-06-08 09:30:00,18016.0,17931.91015625,71260000,17931.91015625,18005.05078125
2016-06-07 09:30:00,18003.23046875,17936.220703125,78750000,17936.220703125,17938.279296875
2016-06-06 09:30:00,17949.6796875,17825.689453125,71870000,17822.810546875,17920.330078125
2016-06-03 09:30:00,17833.169921875,17799.80078125,82270000,17689.6796875,17807.060546875
2016-06-02 09:30:00,17838.560546875,17789.05078125,75560000,17703.55078125,17838.560546875
2016-06-01 09:30:00,17809.1796875,17754.55078125,78530000,17664.7890625,17789.669921875
2016-05-31 09:30:00,17899.240234375,17891.5,147390000,17724.029296875,17787.19921875
2016-05-27 09:30:00,17873.220703125,17826.849609375,73190000,17824.73046875,17873.220703125
2016-05-26 09:30:00,17888.66015625,17859.51953125,68940000,17803.8203125,17828.2890625
2016-05-25 09:30:00,17891.7109375,17735.08984375,79180000,17735.08984375,17851.509765625
2016-05-24 09:30:00,17742.58984375,17525.189453125,86480000,17525.189453125,17706.05078125
2016-05-23 09:30:00,17550.69921875,17507.0390625,87790000,17480.05078125,17492.9296875
2016-05-20 09:30:00,17571.75,17437.3203125,111990000,17437.3203125,17500.939453125
2016-05-19 09:30:00,17514.16015625,17514.16015625,95530000,17331.0703125,17435.400390625
2016-05-18 09:30:00,17636.220703125,17501.279296875,79120000,17418.2109375,17526.619140625
2016-05-17 09:30:00,17701.4609375,17701.4609375,103260000,17469.919921875,17529.98046875
2016-05-16 09:30:00,17755.80078125,17531.759765625,88440000,17531.759765625,17710.7109375
2016-05-13 09:30:00,17734.740234375,17711.119140625,86640000,17512.48046875,17535.3203125
2016-05-12 09:30:00,17798.189453125,17711.119140625,88560000,17625.380859375,17720.5
2016-05-11 09:30:00,17919.029296875,17919.029296875,87390000,17711.05078125,17711.119140625
2016-05-10 09:30:00,17934.609375,17726.66015625,75790000,17726.66015625,17928.349609375
2016-05-09 09:30:00,17783.16015625,17743.849609375,85590000,17668.380859375,17705.91015625
2016-05-06 09:30:00,17744.5390625,17650.30078125,80020000,17580.380859375,17740.630859375
2016-05-05 09:30:00,17736.109375,17664.48046875,81530000,17615.8203125,17660.7109375
2016-05-04 09:30:00,17738.060546875,17735.01953125,95020000,17609.009765625,17651.259765625
2016-05-03 09:30:00,17870.75,17870.75,97060000,17670.880859375,17750.91015625
2016-05-02 09:30:00,17912.349609375,17783.779296875,80100000,17773.7109375,17891.16015625
2016-04-29 09:30:00,17814.830078125,17813.08984375,136670000,17651.98046875,17773.640625
2016-04-28 09:30:00,18035.73046875,18023.880859375,100920000,17796.55078125,17830.759765625
2016-04-27 09:30:00,18084.66015625,17996.140625,109090000,17920.259765625,18041.55078125
2016-04-26 09:30:00,18043.76953125,17987.380859375,92570000,17934.169921875,17990.3203125
2016-04-25 09:30:00,17990.939453125,17990.939453125,83770000,17855.55078125,17977.240234375
2016-04-22 09:30:00,18026.849609375,17985.05078125,134120000,17909.890625,18003.75
2016-04-21 09:30:00,18107.2890625,18092.83984375,102720000,17963.890625,17982.51953125
2016-04-20 09:30:00,18167.630859375,18059.490234375,100210000,18031.2109375,18096.26953125
2016-04-19 09:30:00,18103.4609375,18012.099609375,89820000,17984.4296875,18053.599609375
2016-04-18 09:30:00,18009.529296875,17890.19921875,89390000,17848.220703125,18004.16015625
2016-04-15 09:30:00,17937.650390625,17925.94921875,118160000,17867.41015625,17897.4609375
2016-04-14 09:30:00,17962.140625,17912.25,84510000,17885.439453125,17926.4296875
2016-04-13 09:30:00,17918.349609375,17741.66015625,91710000,17741.66015625,17908.279296875
2016-04-12 09:30:00,17744.4296875,17571.33984375,81020000,17553.5703125,17721.25
2016-04-11 09:30:00,17731.630859375,17586.48046875,107100000,17555.900390625,17556.41015625
2016-04-08 09:30:00,17694.509765625,17555.390625,79990000,17528.16015625,17576.9609375
2016-04-07 09:30:00,17687.279296875,17687.279296875,90120000,17484.23046875,17541.9609375
2016-04-06 09:30:00,17723.55078125,17605.44921875,99410000,17542.5390625,17716.05078125
2016-04-05 09:30:00,17718.029296875,17718.029296875,115230000,17579.560546875,17603.3203125
2016-04-04 09:30:00,17806.380859375,17799.390625,85230000,17710.669921875,17737.0
2016-04-01 09:30:00,17811.48046875,17661.740234375,104890000,17568.01953125,17792.75
2016-03-31 09:30:00,17755.69921875,17716.05078125,102600000,17669.720703125,17685.08984375
2016-03-30 09:30:00,17790.109375,17652.359375,79330000,17652.359375,17716.66015625
2016-03-29 09:30:00,17642.810546875,17512.580078125,86160000,17434.26953125,17633.109375
2016-03-28 09:30:00,17583.810546875,17526.080078125,70460000,17493.029296875,17535.390625
2016-03-24 09:30:00,17517.140625,17485.330078125,84100000,17399.009765625,17515.73046875
2016-03-23 09:30:00,17588.810546875,17588.810546875,84240000,17486.26953125,17502.58984375
2016-03-22 09:30:00,17648.939453125,17602.7109375,95450000,17540.419921875,17582.5703125
2016-03-21 09:30:00,17644.970703125,17589.69921875,84410000,17551.279296875,17623.869140625
2016-03-18 09:30:00,17620.580078125,17481.490234375,321230000,17481.490234375,17602.30078125
2016-03-17 09:30:00,17529.009765625,17321.380859375,117990000,17297.650390625,17481.490234375
2016-03-16 09:30:00,17379.1796875,17249.33984375,118710000,17204.0703125,17325.759765625
2016-03-15 09:30:00,17251.69921875,17217.150390625,92830000,17120.349609375,17251.529296875
2016-03-14 09:30:00,17275.0703125,17207.490234375,96350000,17161.16015625,17229.130859375
2016-03-11 09:30:00,17220.08984375,17014.990234375,123420000,17014.990234375,17213.310546875
2016-03-10 09:30:00,17130.109375,17006.05078125,117570000,16821.859375,16995.130859375
2016-03-09 09:30:00,17048.5,16969.169921875,116690000,16947.939453125,17000.359375
2016-03-08 09:30:00,17072.7890625,17050.669921875,108380000,16921.509765625,16964.099609375
2016-03-07 09:30:00,17099.25,16991.2890625,100290000,16940.48046875,17073.94921875
2016-03-04 09:30:00,17062.380859375,16945.0,106910000,16898.83984375,17006.76953125
2016-03-03 09:30:00,16944.310546875,16896.169921875,91110000,16820.73046875,16943.900390625
2016-03-02 09:30:00,16900.169921875,16851.169921875,104470000,16766.3203125,16899.3203125
2016-03-01 09:30:00,16865.560546875,16545.669921875,105050000,16545.669921875,16865.080078125
2016-02-29 09:30:00,16726.119140625,16634.150390625,126220000,16510.400390625,16516.5
2016-02-26 09:30:00,16795.98046875,16712.69921875,98480000,16623.91015625,16639.970703125
2016-02-25 09:30:00,16697.98046875,16504.380859375,94120000,16458.419921875,16697.2890625
2016-02-24 09:30:00,16507.390625,16418.83984375,93620000,16165.8603515625,16484.990234375
2016-02-23 09:30:00,16610.390625,16610.390625,98170000,16403.529296875,16431.779296875
2016-02-22 09:30:00,16664.240234375,16417.130859375,102240000,16417.130859375,16620.66015625
2016-02-19 09:30:00,16410.9609375,16410.9609375,134340000,16278.0,16391.990234375
2016-02-18 09:30:00,16511.83984375,16483.759765625,104950000,16390.4296875,16413.4296875
2016-02-17 09:30:00,16486.119140625,16217.98046875,124080000,16217.98046875,16453.830078125
2016-02-16 09:30:00,16196.41015625,16012.3896484375,142030000,16012.3896484375,16196.41015625
2016-02-12 09:30:00,15974.0400390625,15691.6201171875,132550000,15691.6201171875,15973.83984375
2016-02-11 09:30:00,15897.8203125,15897.8203125,172070000,15503.009765625,15660.1796875
2016-02-10 09:30:00,16201.8896484375,16035.6103515625,122290000,15899.91015625,15914.740234375
2016-02-09 09:30:00,16136.6201171875,16005.41015625,127740000,15881.1103515625,16014.3798828125
2016-02-08 09:30:00,16147.509765625,16147.509765625,165880000,15803.5498046875,16027.0498046875
2016-02-05 09:30:00,16423.630859375,16417.94921875,139010000,16129.8095703125,16204.9697265625
2016-02-04 09:30:00,16485.83984375,16329.669921875,131490000,16266.16015625,16416.580078125
2016-02-03 09:30:00,16381.6904296875,16186.2001953125,141870000,15960.4501953125,16336.66015625
2016-02-02 09:30:00,16420.2109375,16420.2109375,126210000,16108.4404296875,16153.5400390625
2016-02-01 09:30:00,16510.98046875,16453.630859375,114450000,16299.4697265625,16449.1796875
2016-01-29 09:30:00,16466.30078125,16090.259765625,217940000,16090.259765625,16466.30078125
2016-01-28 09:30:00,16102.1396484375,15960.2802734375,130120000,15863.7197265625,16069.6396484375
2016-01-27 09:30:00,16235.0302734375,16168.740234375,138350000,15878.2998046875,15944.4599609375
2016-01-26 09:30:00,16185.7900390625,15893.16015625,118210000,15893.16015625,16167.23046875
2016-01-25 09:30:00,16086.4599609375,16086.4599609375,123250000,15880.150390625,15885.2197265625
2016-01-22 09:30:00,16136.7900390625,15921.099609375,145850000,15921.099609375,16093.509765625
2016-01-21 09:30:00,16038.58984375,15768.8701171875,145140000,15704.66015625,15882.6796875
2016-01-20 09:30:00,15989.4501953125,15989.4501953125,191870000,15450.5595703125,15766.740234375
2016-01-19 09:30:00,16171.9599609375,16009.4501953125,144360000,15900.25,16016.01953125
2016-01-15 09:30:00,16354.330078125,16354.330078125,239210000,15842.1103515625,15988.080078125
2016-01-14 09:30:00,16482.05078125,16159.009765625,158830000,16075.1201171875,16379.0498046875
2016-01-13 09:30:00,16593.509765625,16526.630859375,153530000,16123.2001953125,16151.41015625
2016-01-12 09:30:00,16591.349609375,16419.109375,117480000,16322.0703125,16516.220703125
2016-01-11 09:30:00,16461.849609375,16358.7099609375,127790000,16232.0302734375,16398.5703125
2016-01-08 09:30:00,16651.890625,16519.169921875,141850000,16314.5703125,16346.4501953125
2016-01-07 09:30:00,16888.359375,16888.359375,176240000,16463.630859375,16514.099609375
2016-01-06 09:30:00,17154.830078125,17154.830078125,120250000,16817.619140625,16906.509765625
2016-01-05 09:30:00,17195.83984375,17147.5,105750000,17038.609375,17158.66015625
2016-01-04 09:30:00,17405.48046875,17405.48046875,148060000,16957.630859375,17148.939453125
2015-12-31 09:30:00,17590.66015625,17590.66015625,93690000,17421.16015625,17425.029296875
2015-12-30 09:30:00,17714.130859375,17711.939453125,59760000,17588.869140625,17603.869140625
2015-12-29 09:30:00,17750.01953125,17547.369140625,69860000,17547.369140625,17720.98046875
2015-12-28 09:30:00,17536.900390625,17535.66015625,59770000,17437.33984375,17528.26953125
2015-12-24 09:30:00,17606.33984375,17593.259765625,40350000,17543.94921875,17552.169921875
2015-12-23 09:30:00,17607.919921875,17427.630859375,92820000,17427.630859375,17602.609375
2015-12-22 09:30:00,17451.109375,17253.55078125,91570000,17242.859375,17417.26953125
2015-12-21 09:30:00,17272.359375,17154.939453125,114910000,17116.73046875,17251.619140625
2015-12-18 09:30:00,17496.580078125,17495.0390625,344560000,17124.310546875,17128.55078125
2015-12-17 09:30:00,17796.759765625,17756.5390625,115780000,17493.5,17495.83984375
2015-12-16 09:30:00,17784.359375,17530.849609375,123790000,17483.6796875,17749.08984375
2015-12-15 09:30:00,17627.630859375,17374.779296875,123430000,17341.1796875,17524.91015625
2015-12-14 09:30:00,17378.01953125,17277.109375,142540000,17138.470703125,17368.5
2015-12-11 09:30:00,17574.75,17574.75,134510000,17230.5,17265.2109375
2015-12-10 09:30:00,17697.740234375,17493.169921875,107310000,17474.66015625,17574.75
2015-12-09 09:30:00,17767.689453125,17558.1796875,122020000,17403.509765625,17492.30078125
2015-12-08 09:30:00,17703.990234375,17703.990234375,113720000,17485.390625,17568.0
2015-12-07 09:30:00,17845.490234375,17845.490234375,99670000,17639.25,17730.509765625
2015-12-04 09:30:00,17866.470703125,17482.6796875,137650000,17482.6796875,17847.630859375
2015-12-03 09:30:00,17780.58984375,17741.5703125,126990000,17425.560546875,17477.669921875
2015-12-02 09:30:00,17901.580078125,17883.140625,102860000,17708.19921875,17729.6796875
2015-12-01 09:30:00,17895.5,17719.720703125,103880000,17719.720703125,17888.349609375
2015-11-30 09:30:00,17837.240234375,17802.83984375,155560000,17719.7890625,17719.919921875
2015-11-27 09:30:00,17830.359375,17806.0390625,82540000,17749.3203125,17813.390625
2015-11-25 09:30:00,17854.919921875,17820.810546875,82540000,17801.830078125,17813.390625
2015-11-24 09:30:00,17862.599609375,17770.900390625,127170000,17683.509765625,17812.189453125
2015-11-23 09:30:00,17868.1796875,17823.609375,134680000,17751.529296875,17792.6796875
2015-11-20 09:30:00,17914.33984375,17732.75,153140000,17732.75,17823.810546875
2015-11-19 09:30:00,17772.970703125,17739.830078125,114630000,17681.98046875,17732.75
2015-11-18 09:30:00,17752.16015625,17485.490234375,106810000,17485.490234375,17737.16015625
2015-11-17 09:30:00,17599.330078125,17486.990234375,167190000,17451.41015625,17489.5
2015-11-16 09:30:00,17483.009765625,17229.939453125,137590000,17210.4296875,17483.009765625
2015-11-13 09:30:00,17439.25,17439.25,134640000,17238.890625,17245.240234375
2015-11-12 09:30:00,17691.9296875,17691.9296875,113660000,17443.5,17448.0703125
2015-11-11 09:30:00,17807.1796875,17769.5,95230000,17696.91015625,17702.220703125
2015-11-10 09:30:00,17768.66015625,17724.130859375,108640000,17657.720703125,17758.2109375
2015-11-09 09:30:00,17900.779296875,17900.779296875,121210000,17667.779296875,17730.48046875
2015-11-06 09:30:00,17912.0390625,17855.220703125,107450000,17768.599609375,17910.330078125
2015-11-05 09:30:00,17929.509765625,17871.25,98910000,17779.189453125,17863.4296875
2015-11-04 09:30:00,17964.119140625,17929.580078125,99890000,17828.830078125,17867.580078125
2015-11-03 09:30:00,17977.849609375,17819.740234375,92290000,17796.01953125,17918.150390625
2015-11-02 09:30:00,17845.900390625,17672.619140625,100840000,17655.01953125,17828.759765625
2015-10-30 09:30:00,17799.9609375,17756.599609375,149250000,17662.869140625,17663.5390625
2015-10-29 09:30:00,17786.0,17771.5,90300000,17684.720703125,17755.80078125
2015-10-28 09:30:00,17779.94921875,17586.689453125,115630000,17556.7109375,17779.51953125
2015-10-27 09:30:00,17635.1796875,17608.890625,113960000,17540.5703125,17581.4296875
2015-10-26 09:30:00,17660.69921875,17649.5703125,116660000,17602.509765625,17623.05078125
2015-10-23 09:30:00,17679.369140625,17525.109375,158090000,17525.109375,17646.69921875
2015-10-22 09:30:00,17505.1796875,17180.880859375,152420000,17180.880859375,17489.16015625
2015-10-21 09:30:00,17314.990234375,17225.9296875,107100000,17153.130859375,17168.609375
2015-10-20 09:30:00,17264.880859375,17228.470703125,106670000,17147.990234375,17217.109375
2015-10-19 09:30:00,17235.94921875,17209.4296875,118430000,17129.189453125,17230.5390625
